st,CYQ,year,quarter,Initial_Claim,Weeks_Claimed,Weeks_Compensated,Exhaustions,Exhaustion_Rate,Exhaustion_Rate_Rank,Average_Duration,Average_Duration_Rank,IUR,IUR_Rank
DC,2010.3,2010,3,12226,170992,150189,4271,0.626013791,145,22.41966184,55,2.742427499,3504
DC,2010.4,2010,4,11936,153512,140648,4219,0.623040286,154,21.32100159,136,2.446478892,4263
DC,2011.1,2011,1,10900,160825,146935,4379,0.617535297,164,20.48514991,228,2.603390162,3830
DC,2011.2,2011,2,10985,143577,130155,4088,0.59802504,213,19.98124758,319,2.266295793,4767
DC,2011.3,2011,3,11923,157346,139339,3877,0.584232804,270,19.91623467,339,2.507019355,4076
DC,2011.4,2011,4,11101,157754,143574,3879,0.570770151,327,20.23278416,281,2.500076863,4091
DC,2012.1,2012,1,10047,159011,144330,4340,0.578599264,289,20.43322702,240,2.516156484,4050
DC,2012.2,2012,2,10578,137207,123365,4134,0.5863863,260,20.651414,203,2.128676919,5169
DC,2012.3,2012,3,10572,153591,130771,3565,0.583525789,273,20.4358317,237,2.387578269,4420
DC,2012.4,2012,4,10944,147133,131283,3728,0.591365989,234,20.28990003,271,2.264943582,4772
DC,2013.1,2013,1,10698,143207,132627,3464,0.561416076,384,20.04511685,312,2.206896615,4926
DC,2013.2,2013,2,10837,131181,117226,3443,0.54387376,494,19.6947907,394,1.992706428,5609
DC,2013.3,2013,3,11511,151589,133205,3539,0.548444513,463,19.2601011,524,2.307878048,4659
DC,2013.4,2013,4,15326,154310,143487,3499,0.536511234,569,18.84084159,684,2.306740073,4666
DC,2014.1,2014,1,9174,143081,123137,3781,0.534057293,593,18.93488849,644,2.164761267,5061
DC,2014.2,2014,2,10332,125578,113455,3397,0.508677139,852,18.66894595,759,1.860779528,6044
DC,2014.3,2014,3,9454,132353,125513,2885,0.496649211,983,18.94596418,637,1.954081672,5724
DC,2014.4,2014,4,9592,117317,105325,2860,0.470029825,1369,19.20261277,540,1.711900199,6525
DC,2015.1,2015,1,8262,113290,101528,2638,0.441429963,1833,18.73040081,732,1.667872165,6648
DC,2015.2,2015,2,8590,98400,86890,2375,0.441952181,1819,18.52573903,830,1.417650089,7452
DC,2015.3,2015,3,8510,111613,99985,2095,0.418788337,2312,18.29846168,947,1.610788486,6833
DC,2015.4,2015,4,8474,104152,93690,2226,0.412443109,2458,17.94285043,1161,1.483839073,7239
DC,2016.1,2016,1,7309,101669,93869,2238,0.415206581,2398,17.93609887,1168,1.462413012,7312
DC,2016.2,2016,2,8538,93263,81606,2175,0.410143226,2500,17.89731407,1190,1.3197491,7721
DC,2016.3,2016,3,7993,105824,93962,1955,0.411668902,2475,17.84934133,1232,1.489226874,7223
DC,2016.4,2016,4,8722,103671,91220,2094,0.410258897,2499,17.81990217,1252,1.432123235,7411
DC,2017.1,2017,1,7790,108730,97348,2302,0.419091624,2302,17.75493686,1292,1.523391549,7120
DC,2017.2,2017,2,8501,101650,90079,2279,0.426404467,2131,17.94408861,1160,1.400981997,7515
DC,2017.3,2017,3,8035,111225,97613,2177,0.431615388,2032,18.17768974,1019,1.537712211,7082
DC,2017.4,2017,4,8556,110023,93315,2187,0.430772935,2048,18.23749156,978,1.508215796,7168
DC,2018.1,2018,1,7564,106581,98519,2208,0.427605198,2108,18.38076327,912,1.474376958,7272
DE,1971.1,1971,1,9555,90799,85272,1189,NA,NA,11.85650723,8192,NA,NA
DE,1971.2,1971,2,7485,58150,52213,1220,NA,NA,13.79817342,5687,NA,NA
DE,1971.3,1971,3,13589,63539,68358,1175,0.498331479,963,11.11463283,8913,NA,NA
DE,1971.4,1971,4,8005,43663,38614,796,0.439582497,1871,11.36586386,8677,NA,NA
DE,1972.1,1972,1,16943,82883,76290,1031,0.227969762,8496,10.72241701,9191,NA,NA
DE,1972.2,1972,2,10142,45373,42331,976,0.184954436,9246,10.52697154,9301,NA,NA
DE,1972.3,1972,3,13336,53391,51330,870,0.167251036,9437,9.772056412,9598,NA,NA
DE,1972.4,1972,4,7854,41866,37193,713,0.167522165,9430,9.694575748,9622,NA,NA
DE,1973.1,1973,1,13097,66481,60511,912,0.162629434,9479,9.313525089,9739,NA,NA
DE,1973.2,1973,2,5794,42895,39443,723,0.150606075,9560,9.098575911,9805,NA,NA
DE,1973.3,1973,3,14479,53003,50074,750,0.150776269,9558,10.03274208,9510,NA,NA
DE,1973.4,1973,4,15524,44007,41624,681,0.148008689,9580,9.883554226,9564,NA,NA
DE,1974.1,1974,1,23845,131991,122466,968,0.167300788,9434,10.71427968,9197,NA,NA
DE,1974.2,1974,2,7130,86010,79385,1489,0.200505389,9036,12.21898934,7775,NA,NA
DE,1974.3,1974,3,18426,67577,62903,1969,0.215758344,8765,11.97631147,8048,NA,NA
DE,1974.4,1974,4,29877,105425,96781,1225,0.23522311,8342,12.55155534,7385,NA,NA
DE,1975.1,1975,1,24498,249137,225281,1856,0.255609413,7742,13.34952852,6360,9.329411892,43
DE,1975.2,1975,2,16091,199327,188243,5341,0.360748507,3984,14.76731245,4300,7.045567655,158
DE,1975.3,1975,3,14139,151024,110041,4532,0.372412603,3614,17.18648012,1694,5.220617262,599
DE,1975.4,1975,4,19019,125057,96781,3071,0.381286068,3318,18.06008909,1087,4.448221931,1003
DE,1976.1,1976,1,16530,134799,122931,2854,0.437678349,1910,19.73618837,379,5.191793516,613
DE,1976.2,1976,2,15321,113059,105572,2269,0.370491135,3681,17.07893601,1780,4.213935331,1210
DE,1976.3,1976,3,15508,122641,113939,2358,0.402042216,2695,16.16751942,2546,4.515610468,962
DE,1976.4,1976,4,15923,115017,102393,3281,0.42222135,2234,16.204692,2510,4.174098791,1251
DE,1977.1,1977,1,27483,162846,148820,2683,0.389847977,3046,14.8920877,4101,5.973702591,322
DE,1977.2,1977,2,11902,95582,87207,2271,0.385887582,3180,14.89247737,4099,3.413177202,2163
DE,1977.3,1977,3,15233,75181,70393,1627,0.311999747,5761,14.20229286,5103,2.672807619,3669
DE,1977.4,1977,4,20073,79378,75726,1383,0.2621893,7507,13.51150868,6112,2.851498835,3230
DE,1978.1,1978,1,24383,127832,121807,1679,0.2417926,8183,13.26063254,6482,4.857211686,775
DE,1978.2,1978,2,8799,76970,72369,1396,0.215146908,8782,13.24053539,6517,2.748234642,3489
DE,1978.3,1978,3,14810,79970,80108,1097,0.207423173,8923,13.69151932,5830,2.785846215,3394
DE,1978.4,1978,4,20105,79493,72862,1349,0.214816544,8796,13.84099518,5633,2.794017114,3377
DE,1979.1,1979,1,22618,122748,122632,1655,0.215028947,8788,13.22631039,6539,4.112902091,1296
DE,1979.2,1979,2,9152,71980,66490,1378,0.218452215,8712,13.11601871,6680,2.299415307,4688
DE,1979.3,1979,3,15119,75041,72988,1235,0.213501083,8819,12.49429317,7452,2.380021282,4439
DE,1979.4,1979,4,18656,73709,68367,1096,0.205659075,8954,12.27808738,7713,2.315549134,4636
DE,1980.1,1980,1,23515,122844,118997,1274,0.185863484,9230,12.90794202,6946,3.926819811,1476
DE,1980.2,1980,2,19713,103610,100985,1509,0.189998514,9182,12.99539651,6832,3.176425107,2577
DE,1980.3,1980,3,16745,138160,125377,1641,0.218000869,8720,14.31528321,4947,4.175746457,1249
DE,1980.4,1980,4,25984,98978,85621,1705,0.220427981,8658,13.74649145,5757,3.001487128,2885
DE,1981.1,1981,1,22899,156571,148801,2149,0.242344556,8172,15.09233238,3836,4.914803707,749
DE,1981.2,1981,2,12359,66618,86211,1876,0.235104619,8344,15.45158496,3353,2.040780691,5461
DE,1981.3,1981,3,16334,107869,106117,1742,0.24473486,8106,13.25392882,6495,3.324138734,2312
DE,1981.4,1981,4,31398,116235,113927,1732,0.2597956,7590,14.33111832,4918,3.517521941,2015
DE,1982.1,1982,1,21127,170018,166358,1978,0.227591776,8504,13.45517438,6200,5.374985695,521
DE,1982.2,1982,2,18312,97428,92293,1786,0.227946966,8499,13.58501007,6004,2.961956786,2971
DE,1982.3,1982,3,23155,108622,104207,1680,0.204298932,8984,14.27158166,5005,3.297280052,2361
DE,1982.4,1982,4,22466,100128,92278,1477,0.196412861,9098,14.36394622,4856,3.045099885,2808
DE,1983.1,1983,1,21567,128934,122290,1585,0.195402299,9113,15.60622627,3192,4.084355658,1326
DE,1983.2,1983,2,16064,89186,85738,1481,0.196395885,9100,13.93238961,5500,2.716734728,3562
DE,1983.3,1983,3,12392,71875,69950,1564,0.231852696,8405,14.93329031,4026,2.168362037,5050
DE,1983.4,1983,4,13991,61822,59068,1161,0.19945581,9055,13.26430539,6474,1.873350796,5996
DE,1984.1,1984,1,11143,88037,86419,1196,0.217875292,8723,12.92152909,6928,2.727409885,3541
DE,1984.2,1984,2,11096,72442,71642,971,0.192522629,9150,12.79204171,7075,2.163508203,5064
DE,1984.3,1984,3,11711,75184,73252,857,0.179552085,9305,12.57223882,7358,2.227419983,4867
DE,1984.4,1984,4,10115,46681,44861,718,0.166740932,9440,13.25020391,6502,1.36304999,7607
DE,1985.1,1985,1,11299,78592,76480,835,0.146382647,9592,12.69175764,7206,2.335402029,4579
DE,1985.2,1985,2,7053,47837,47088,751,0.151657631,9552,13.83405839,5641,1.350810255,7645
DE,1985.3,1985,3,9778,49321,49851,663,0.141440625,9623,11.41393014,8633,1.374679541,7581
DE,1985.4,1985,4,9081,40302,36978,457,0.154894104,9529,10.98793608,9005,1.113889093,8281
DE,1986.1,1986,1,14521,93650,91374,552,0.126699435,9700,9.70245478,9616,2.640647989,3740
DE,1986.2,1986,2,8352,95772,98066,600,0.11865469,9726,11.76313548,8295,2.584349858,3877
DE,1986.3,1986,3,10772,91902,90231,3926,0.238372093,8267,15.34821385,3487,2.447458028,4260
DE,1986.4,1986,4,9110,43344,40686,681,0.245209912,8089,15.52493337,3283,1.147204153,8198
DE,1987.1,1987,1,10984,76397,73255,636,0.28321458,6792,18.06995097,1082,2.076364285,5342
DE,1987.2,1987,2,6381,48076,46019,673,0.286697359,6664,15.79289231,2979,1.254687527,7915
DE,1987.3,1987,3,8625,42471,40317,787,0.166028937,9450,11.44374607,8603,1.100678196,8318
DE,1987.4,1987,4,7394,29241,26548,387,0.156735261,9519,11.11476682,8912,0.74315515,8934
DE,1988.1,1988,1,15307,86125,83860,393,0.127992686,9697,11.93183334,8101,2.223214046,4882
DE,1988.2,1988,2,8320,56937,55794,256,0.108855317,9754,12.42294273,7530,1.407227112,7488
DE,1988.3,1988,3,10309,74924,72572,1333,0.143671539,9613,11.87280593,8180,1.825710489,6153
DE,1988.4,1988,4,8596,47296,45410,411,0.143948508,9610,12.77449425,7100,1.1398225,8217
DE,1989.1,1989,1,10894,66118,63498,539,0.126249316,9702,12.08854697,7916,1.634986,6761
DE,1989.2,1989,2,7605,42863,40331,450,0.135511702,9655,11.04031656,8963,1.016488683,8483
DE,1989.3,1989,3,14361,65146,62422,660,0.104952109,9769,10.21332754,9450,1.523063971,7121
DE,1989.4,1989,4,20474,54797,51004,564,0.110148823,9750,9.853281328,9573,1.270807422,7863
DE,1990.1,1990,1,17343,88391,83436,630,0.111175449,9745,10.53769603,9297,2.092500298,5292
DE,1990.2,1990,2,11613,52333,48589,677,0.114789786,9733,10.8190153,9130,1.197511753,8072
DE,1990.3,1990,3,14410,58248,54171,614,0.110400284,9749,11.87722197,8165,1.323151794,7711
DE,1990.4,1990,4,17823,73980,67746,569,0.109754485,9752,11.73755489,8328,1.677025857,6617
DE,1991.1,1991,1,26056,132006,129347,1072,0.146812879,9588,11.10073301,8921,3.052072934,2795
DE,1991.2,1991,2,16051,107894,102191,1341,0.166212156,9447,12.43246571,7516,2.43031873,4310
DE,1991.3,1991,3,15504,114087,104868,1641,0.171146157,9400,13.92715118,5506,2.569688501,3915
DE,1991.4,1991,4,14235,87621,78039,1334,0.189518115,9188,14.22303442,5073,2.001157013,5579
DE,1992.1,1992,1,25769,150618,142073,1898,0.214135566,8807,14.6834525,4422,3.547132841,1975
DE,1992.2,1992,2,9646,101144,94288,1948,0.234084903,8365,14.41873581,4779,2.331192304,4598
DE,1992.3,1992,3,20056,102962,101019,2293,0.256874742,7698,13.98105206,5429,2.373926238,4464
DE,1992.4,1992,4,16764,84129,81062,1729,0.270582571,7240,14.53579741,4609,1.942261981,5760
DE,1993.1,1993,1,20346,113126,108584,1725,0.258977552,7624,15.59650758,3204,2.715174964,3568
DE,1993.2,1993,2,12257,86872,79720,1610,0.255566749,7745,14.13845097,5203,2.004824669,5569
DE,1993.3,1993,3,12230,90558,88002,1575,0.268981444,7293,14.68414349,4420,2.075666785,5343
DE,1993.4,1993,4,11385,83894,77789,1730,0.253464137,7829,13.90625614,5537,1.936877295,5781
DE,1994.1,1994,1,13622,128044,124328,1671,0.270616756,7238,13.89171018,5557,3.039408772,2818
DE,1994.2,1994,2,8532,85796,83471,1850,0.268075246,7321,15.10003638,3825,1.958243643,5705
DE,1994.3,1994,3,11089,75249,71889,1636,0.258686098,7636,14.07944072,5286,1.699302362,6561
DE,1994.4,1994,4,10085,61888,58125,1151,0.2549614,7775,14.38420268,4824,1.408095319,7483
DE,1995.1,1995,1,11433,95554,93172,1164,0.228475778,8488,13.83956133,5637,2.22979171,4860
DE,1995.2,1995,2,17549,78209,76161,854,0.20459868,8977,13.24016984,6519,1.757380824,6377
DE,1995.3,1995,3,16308,84412,79724,1280,0.200785269,9031,13.21497096,6557,1.871938574,6002
DE,1995.4,1995,4,18340,86855,81643,1078,0.193551241,9136,13.69811946,5826,1.911396837,5868
DE,1996.1,1996,1,24468,137794,134884,1403,0.19853732,9072,13.60309749,5974,3.095849471,2715
DE,1996.2,1996,2,14681,89220,90705,1494,0.21767045,8729,14.20334753,5099,1.942541529,5759
DE,1996.3,1996,3,15433,115190,107302,2133,0.223106988,8593,15.57695776,3221,2.474508417,4169
DE,1996.4,1996,4,11550,119463,119088,1616,0.243943621,8130,16.8932536,1928,2.564889803,3923
DE,1997.1,1997,1,10686,110705,110396,3664,0.334698632,4891,17.94898602,1156,2.454366802,4229
DE,1997.2,1997,2,9687,80237,78283,1439,0.330854046,5052,17.30680065,1593,1.688518905,6588
DE,1997.3,1997,3,7898,73813,74407,1559,0.347566864,4440,17.74252553,1300,1.544391123,7059
DE,1997.4,1997,4,10505,66635,64140,1295,0.331776675,5007,15.61043794,3184,1.395325268,7527
DE,1998.1,1998,1,14383,104926,105257,1279,0.258681523,7637,14.44142044,4739,2.240309646,4836
DE,1998.2,1998,2,12504,74602,70756,1277,0.25808606,7658,14.4825046,4684,1.535074588,7088
DE,1998.3,1998,3,10968,86359,82720,1399,0.235394342,8338,13.32479056,6398,1.751702788,6397
DE,1998.4,1998,4,11158,64314,60914,1066,0.231169429,8423,12.94379429,6898,1.302567829,7764
DE,1999.1,1999,1,10215,92446,89609,1152,0.20197268,9018,13.50866513,6117,1.910475916,5869
DE,1999.2,1999,2,9008,66233,63989,1107,0.191293784,9161,12.87554689,6980,1.322931194,7712
DE,1999.3,1999,3,11459,71324,69014,1153,0.198986847,9064,12.31971843,7662,1.405606463,7501
DE,1999.4,1999,4,10121,63450,60890,1122,0.196404592,9099,12.58610433,7345,1.250520558,7933
DE,2000.1,2000,1,19853,101908,100649,1216,0.199791431,9050,11.79064089,8267,2.045693471,5447
DE,2000.2,2000,2,17631,66982,69645,1210,0.208701443,8901,11.97725822,8044,1.297417871,7782
DE,2000.3,2000,3,13433,80547,79885,1172,0.188943597,9197,11.96097205,8064,1.539616055,7075
DE,2000.4,2000,4,17312,72753,71624,1390,0.199010533,9063,11.92834903,8106,1.385363736,7548
DE,2001.1,2001,1,23566,131582,127936,1315,0.195601184,9111,12.76053661,7117,2.568429411,3918
DE,2001.2,2001,2,14170,84587,87142,1445,0.197271851,9085,13.14026095,6655,1.622952458,6797
DE,2001.3,2001,3,14217,92305,90422,1616,0.210768725,8868,13.95411826,5463,1.754619741,6388
DE,2001.4,2001,4,19826,94704,94815,1674,0.216861424,8745,13.55575497,6044,1.792867604,6252
DE,2002.1,2002,1,24859,141015,142198,2002,0.249278473,7964,13.43107526,6237,2.741053405,3508
DE,2002.2,2002,2,14420,107631,116730,2416,0.26101385,7550,13.88449515,5572,2.047493884,5438
DE,2002.3,2002,3,15167,114178,115928,2635,0.282729128,6812,14.7333898,4345,2.172743147,5033
DE,2002.4,2002,4,18052,113838,112565,1992,0.282744608,6810,15.07456547,3849,2.185907981,4993
DE,2003.1,2003,1,26641,166799,168752,2460,0.298105276,6248,15.10180995,3823,3.307109595,2345
DE,2003.2,2003,2,16845,123756,124455,2809,0.306055545,5958,15.21523565,3662,2.393638626,4398
DE,2003.3,2003,3,17885,129299,122584,3005,0.301639537,6133,15.33066388,3510,2.478149282,4161
DE,2003.4,2003,4,17519,123074,111774,2655,0.318741251,5509,16.07057999,2658,2.368951593,4477
DE,2004.1,2004,1,18624,152032,141142,2378,0.314734215,5659,16.76182653,2018,3.034780446,2833
DE,2004.2,2004,2,14221,113571,98662,2232,0.312842695,5731,16.62209914,2124,2.196125401,4955
DE,2004.3,2004,3,15573,123520,109120,2162,0.316055922,5611,15.90258889,2860,2.365261297,4485
DE,2004.4,2004,4,13969,100133,93141,2535,0.326263759,5218,16.01974995,2714,1.913731207,5862
DE,2005.1,2005,1,17503,133179,124419,1383,0.286917501,6656,16.23071052,2485,2.599133954,3851
DE,2005.2,2005,2,14140,100261,92847,2025,0.293712629,6401,16.39738128,2327,1.897951932,5912
DE,2005.3,2005,3,11197,102152,91811,1925,0.300236587,6172,16.49313159,2237,1.915613397,5855
DE,2005.4,2005,4,17096,102020,94169,1755,0.277037327,7020,16.56925669,2180,1.900406905,5902
DE,2006.1,2006,1,16074,123031,112092,1868,0.310534301,5818,16.87614402,1941,2.366400805,4481
DE,2006.2,2006,2,14528,95832,88434,1675,0.296790895,6294,16.91640406,1914,1.784736214,6281
DE,2006.3,2006,3,15735,107251,99129,1764,0.304869625,6004,17.30866259,1589,1.978487903,5654
DE,2006.4,2006,4,19165,96591,89206,1702,0.306766457,5940,17.24821468,1634,1.772154546,6321
DE,2007.1,2007,1,24212,147274,127023,1880,0.308574693,5881,17.20093717,1681,2.777768871,3418
DE,2007.2,2007,2,12352,99174,91972,2034,0.327345309,5187,17.38349266,1529,1.820447962,6169
DE,2007.3,2007,3,12710,102195,94272,1996,0.324259851,5312,17.26610897,1616,1.872849302,5999
DE,2007.4,2007,4,15488,106660,97907,2042,0.339364971,4716,17.22339044,1660,1.950410279,5732
DE,2008.1,2008,1,17895,140861,130510,2049,0.348391248,4412,16.89941721,1923,2.6535196,3709
DE,2008.2,2008,2,16074,116137,107972,2131,0.344238261,4549,16.88734217,1932,2.12618056,5177
DE,2008.3,2008,3,15629,134909,123713,2735,0.365040551,3867,17.34401387,1558,2.462599371,4208
DE,2008.4,2008,4,22406,156610,144034,2765,0.379578072,3380,17.14867886,1713,2.855803878,3219
DE,2009.1,2009,1,23540,237585,220741,3496,0.419443607,2293,17.82872515,1246,4.442216963,1010
DE,2009.2,2009,2,19466,224741,204204,5080,0.476829268,1265,19.27893126,514,4.098278745,1312
DE,2009.3,2009,3,15111,200888,181887,6543,0.534568824,587,20.76912013,186,3.683731731,1779
DE,2009.4,2009,4,19737,189225,168591,5033,0.560868355,390,22.0178034,71,3.508682471,2040
DE,2010.1,2010,1,19568,225584,201583,4915,0.596658645,217,23.34295327,39,4.396105507,1041
DE,2010.2,2010,2,16935,189296,156975,4613,0.599239025,211,23.32278543,40,3.640116586,1829
DE,2010.3,2010,3,14116,163616,140982,4437,0.586394222,259,23.03185218,44,3.166895934,2589
DE,2010.4,2010,4,18126,146064,129208,3770,0.583368968,274,22.89186631,47,2.850092665,3233
DE,2011.1,2011,1,17589,174558,156303,3498,0.562515082,372,22.4661353,53,3.536475692,1990
DE,2011.2,2011,2,13953,126495,122921,3186,0.542161218,513,21.48498358,116,2.470964048,4184
DE,2011.3,2011,3,14893,146175,132429,3406,0.533672173,599,20.69014192,197,2.813758901,3329
DE,2011.4,2011,4,16844,141089,130280,3396,0.52737369,659,21.10495366,148,2.725152102,3548
DE,2012.1,2012,1,15676,161206,150374,3702,0.523698405,698,21.69617486,96,3.198592037,2535
DE,2012.2,2012,2,13471,119726,116462,3218,0.534387413,589,21.97190988,76,2.301450714,4683
DE,2012.3,2012,3,11977,123465,113473,3141,0.544707549,483,22.3423183,60,2.368464972,4478
DE,2012.4,2012,4,15762,123303,110449,2965,0.540475499,528,21.93625961,79,2.375243514,4457
DE,2013.1,2013,1,13548,129264,117223,2580,0.520894412,725,21.51520993,112,2.548520648,3972
DE,2013.2,2013,2,12615,108769,98570,2368,0.494099768,1026,20.99980897,157,2.090065612,5297
DE,2013.3,2013,3,11015,116587,104710,2698,0.498895106,961,20.97600389,161,2.225328783,4874
DE,2013.4,2013,4,15449,109233,98020,2367,0.478198577,1248,20.23414233,280,2.077429725,5336
DE,2014.1,2014,1,13040,136406,118849,2415,0.479338038,1226,20.68578603,198,2.655039507,3705
DE,2014.2,2014,2,11367,99112,84996,2289,0.472297428,1334,20.85320819,174,1.869204705,6017
DE,2014.3,2014,3,9148,94572,81127,1846,0.439023189,1883,20.43932117,235,1.764491539,6353
DE,2014.4,2014,4,12595,88660,75479,1710,0.423654921,2196,21.57484887,108,1.642225914,6728
DE,2015.1,2015,1,12773,116313,98675,1599,0.397267585,2825,20.42478992,242,2.210805964,4920
DE,2015.2,2015,2,11072,85195,72773,1604,0.404560962,2625,19.85919245,347,1.564030906,6992
DE,2015.3,2015,3,9107,86267,74162,1543,0.387515006,3122,19.61088377,419,1.570294464,6971
DE,2015.4,2015,4,11978,80999,69086,1525,0.379623464,3377,19.08057964,583,1.462483671,7311
DE,2016.1,2016,1,11552,104988,89714,1494,0.376595615,3482,19.23345496,531,1.944351486,5754
DE,2016.2,2016,2,9415,79704,68446,1514,0.368398715,3754,19.11759482,571,1.42922209,7417
DE,2016.3,2016,3,7543,80336,69313,1434,0.375377453,3515,19.2758531,519,1.425643084,7429
DE,2016.4,2016,4,10270,70906,60379,1289,0.363503742,3911,19.14800772,558,1.254951462,7914
DE,2017.1,2017,1,9922,96090,87407,1310,0.360545986,3990,18.56840942,812,1.751333594,6399
DE,2017.2,2017,2,9091,73197,66512,1293,0.354287235,4207,18.18952027,1010,1.297275397,7784
DE,2017.3,2017,3,6906,74068,67285,1469,0.348614904,4404,18.02592664,1107,1.301553735,7767
DE,2017.4,2017,4,9775,64646,58709,1216,0.339148281,4725,17.6289835,1369,1.139033399,8222
DE,2018.1,2018,1,9185,88562,80473,1271,0.336022022,4843,17.88267278,1204,1.595375677,6875
FL,1971.1,1971,1,58922,304577,291702,8686,NA,NA,11.91106574,8130,NA,NA
FL,1971.2,1971,2,61575,345718,310336,10088,NA,NA,12.12222133,7881,NA,NA
FL,1971.3,1971,3,62832,425433,380794,11883,1.251817068,3,12.10548227,7900,NA,NA
FL,1971.4,1971,4,46069,299725,266677,10884,0.836440883,21,12.43465756,7512,NA,NA
FL,1972.1,1972,1,45347,190130,228505,7819,0.500979197,942,12.64172377,7272,NA,NA
FL,1972.2,1972,2,45515,237629,206332,7436,0.378381068,3428,12.6006543,7325,NA,NA
FL,1972.3,1972,3,51103,331365,293363,8676,0.370999883,3663,12.38025137,7589,NA,NA
